    0.32685E-01    0.19970E+05
    0.33345E-01    0.19565E+05
    0.34019E-01    0.19164E+05
    0.34706E-01    0.18765E+05
    0.35407E-01    0.18371E+05
    0.36122E-01    0.17978E+05
    0.36852E-01    0.17591E+05
    0.37597E-01    0.17213E+05
    0.38356E-01    0.16843E+05
    0.39131E-01    0.16484E+05
    0.39922E-01    0.16136E+05
    0.40728E-01    0.15800E+05
    0.41551E-01    0.15477E+05
    0.42390E-01    0.15166E+05
    0.43246E-01    0.14869E+05
    0.44120E-01    0.14585E+05
    0.45011E-01    0.14315E+05
    0.45921E-01    0.14058E+05
    0.46848E-01    0.13813E+05
    0.47795E-01    0.13581E+05
    0.48760E-01    0.13359E+05
    0.49745E-01    0.13148E+05
    0.50750E-01    0.12946E+05
    0.51775E-01    0.12755E+05
    0.52821E-01    0.12572E+05
    0.53888E-01    0.12396E+05
    0.54977E-01    0.12225E+05
    0.56088E-01    0.12058E+05
    0.57221E-01    0.11916E+05
    0.58377E-01    0.11754E+05
    0.59556E-01    0.11592E+05
    0.60759E-01    0.11426E+05
    0.61986E-01    0.11255E+05
    0.63239E-01    0.11078E+05
    0.64516E-01    0.10893E+05
    0.65819E-01    0.10699E+05
    0.67149E-01    0.10493E+05
    0.68506E-01    0.10276E+05
    0.69889E-01    0.10045E+05
    0.71301E-01    0.98017E+04
    0.72742E-01    0.95455E+04
    0.74211E-01    0.92773E+04
    0.75710E-01    0.89983E+04
    0.77240E-01    0.87105E+04
    0.78800E-01    0.84159E+04
    0.80392E-01    0.81173E+04
    0.82016E-01    0.78175E+04
    0.83673E-01    0.75194E+04
    0.85363E-01    0.72261E+04
    0.87088E-01    0.69407E+04
    0.88847E-01    0.66660E+04
    0.90642E-01    0.64046E+04
    0.92473E-01    0.61591E+04
    0.94341E-01    0.59312E+04
    0.96247E-01    0.57224E+04
    0.98191E-01    0.55334E+04
    0.10017E+00    0.53644E+04
    0.10220E+00    0.52148E+04
    0.10426E+00    0.50836E+04
    0.10637E+00    0.49688E+04
    0.10852E+00    0.48684E+04
    0.11071E+00    0.47793E+04
    0.11295E+00    0.46982E+04
    0.11523E+00    0.46213E+04
    0.11756E+00    0.45442E+04
    0.11993E+00    0.44625E+04
    0.12235E+00    0.43720E+04
    0.12483E+00    0.42696E+04
    0.12735E+00    0.41535E+04
    0.12992E+00    0.40236E+04
    0.13254E+00    0.38813E+04
    0.13522E+00    0.37294E+04
    0.13795E+00    0.35712E+04
    0.14074E+00    0.34105E+04
    0.14358E+00    0.32510E+04
    0.14648E+00    0.30964E+04
    0.14944E+00    0.29507E+04
    0.15246E+00    0.28176E+04
    0.15554E+00    0.26999E+04
    0.15868E+00    0.25992E+04
    0.16189E+00    0.25149E+04
    0.16516E+00    0.24449E+04
    0.16850E+00    0.23858E+04
    0.17190E+00    0.23337E+04
    0.17537E+00    0.22847E+04
    0.17892E+00    0.22349E+04
    0.18253E+00    0.21807E+04
    0.18622E+00    0.21190E+04
    0.18998E+00    0.20482E+04
    0.19382E+00    0.19689E+04
    0.19773E+00    0.18836E+04
    0.20173E+00    0.17956E+04
    0.20580E+00    0.17086E+04
    0.20996E+00    0.16262E+04
    0.21420E+00    0.15515E+04
    0.21853E+00    0.14867E+04
    0.22294E+00    0.14324E+04
    0.22745E+00    0.13872E+04
    0.23204E+00    0.13480E+04
    0.23673E+00    0.13116E+04
    0.24151E+00    0.12749E+04
    0.24639E+00    0.12354E+04
    0.25137E+00    0.11916E+04
    0.25645E+00    0.11435E+04
    0.26163E+00    0.10927E+04
    0.26691E+00    0.10418E+04
    0.27230E+00    0.99361E+03
    0.27780E+00    0.94992E+03
    0.28342E+00    0.91168E+03
    0.28914E+00    0.87857E+03
    0.29498E+00    0.84916E+03
    0.30094E+00    0.82137E+03
    0.30702E+00    0.79327E+03
    0.31322E+00    0.76362E+03
    0.31955E+00    0.73225E+03
    0.32601E+00    0.70011E+03
    0.33259E+00    0.66879E+03
    0.33931E+00    0.63962E+03
    0.34616E+00    0.61323E+03
    0.35316E+00    0.58953E+03
    0.36029E+00    0.56770E+03
    0.36757E+00    0.54649E+03
    0.37500E+00    0.52512E+03
    0.38257E+00    0.50340E+03
    0.39030E+00    0.48167E+03
    0.39818E+00    0.46072E+03
    0.40623E+00    0.44114E+03
    0.41443E+00    0.42307E+03
    0.42281E+00    0.40622E+03
    0.43135E+00    0.38998E+03
    0.44006E+00    0.37398E+03
    0.44895E+00    0.35814E+03
    0.45802E+00    0.34271E+03
    0.46727E+00    0.32802E+03
    0.47671E+00    0.31419E+03
    0.48634E+00    0.30113E+03
    0.49617E+00    0.28859E+03
    0.50619E+00    0.27638E+03
    0.51642E+00    0.26450E+03
    0.52685E+00    0.25308E+03
    0.53749E+00    0.24221E+03
    0.54835E+00    0.23187E+03
    0.55943E+00    0.22197E+03
    0.57073E+00    0.21242E+03
    0.58226E+00    0.20320E+03
    0.59402E+00    0.19436E+03
    0.60602E+00    0.18592E+03
    0.61826E+00    0.17785E+03
    0.63075E+00    0.17010E+03
    0.64350E+00    0.16266E+03
    0.65649E+00    0.15552E+03
    0.66976E+00    0.14869E+03
    0.68329E+00    0.14215E+03
    0.69709E+00    0.13589E+03
    0.71117E+00    0.12988E+03
    0.72554E+00    0.12413E+03
    0.74020E+00    0.11862E+03
    0.75515E+00    0.11334E+03
    0.77040E+00    0.10829E+03
    0.78597E+00    0.10346E+03
    0.80185E+00    0.98827E+02
    0.81804E+00    0.94397E+02
    0.83457E+00    0.90157E+02
    0.85143E+00    0.86100E+02
    0.86863E+00    0.82218E+02
    0.88618E+00    0.78504E+02
    0.90408E+00    0.74952E+02
    0.92234E+00    0.71554E+02
    0.94097E+00    0.68305E+02
    0.95998E+00    0.65198E+02
    0.97938E+00    0.62227E+02
    0.99916E+00    0.59386E+02
    0.10193E+01    0.56669E+02
    0.10399E+01    0.54072E+02
    0.10609E+01    0.51590E+02
    0.10824E+01    0.49219E+02
    0.11042E+01    0.46952E+02
    0.11265E+01    0.44787E+02
    0.11493E+01    0.42718E+02
    0.11725E+01    0.40742E+02
    0.11962E+01    0.38854E+02
    0.12204E+01    0.37051E+02
    0.12450E+01    0.35329E+02
    0.12702E+01    0.33684E+02
    0.12958E+01    0.32113E+02
    0.13220E+01    0.30613E+02
    0.13487E+01    0.29182E+02
    0.13760E+01    0.27815E+02
    0.14038E+01    0.26510E+02
    0.14321E+01    0.25265E+02
    0.14611E+01    0.24077E+02
    0.14906E+01    0.22943E+02
    0.15207E+01    0.21861E+02
    0.15514E+01    0.20828E+02
    0.15827E+01    0.19843E+02
    0.16147E+01    0.18903E+02
    0.16473E+01    0.18007E+02
    0.16806E+01    0.17152E+02
    0.17146E+01    0.16336E+02
    0.17492E+01    0.15558E+02
    0.17845E+01    0.14816E+02
    0.18206E+01    0.14109E+02
    0.18574E+01    0.13435E+02
    0.18949E+01    0.12792E+02
    0.19332E+01    0.12179E+02
    0.19722E+01    0.11595E+02
    0.20121E+01    0.11038E+02
    0.20527E+01    0.10507E+02
    0.20942E+01    0.10002E+02
    0.21365E+01    0.95195E+01
    0.21796E+01    0.90602E+01
    0.22237E+01    0.86226E+01
    0.22686E+01    0.82055E+01
